title,discountedPrice,price,filename,subType,type
Weikfield Fusilli Pasta 400 g,99,140,https://www.jiomart.com/images/product/150x150/491695423/snactac-sweet-corn-soups-43-g-0-20200916.jpg,Ready to cook and eat,Snacks and branded foods
Gits Ready To Eat Matar Paneer 285 g,120,135,https://www.jiomart.com/images/product/150x150/490290946/gits-ready-to-eat-matar-paneer-285-g-0-20210622.jpg,Ready to cook and eat,Snacks and branded foods
Desi Kitchen Instant Upma Mix 200 g,30,45,https://www.jiomart.com/images/product/150x150/590106550/desi-kitchen-instant-upma-mix-60-g-0-20210224.jpg,Ready to cook and eat,Snacks and branded foods
Gits Moong Dal Vada Mix 200 g,81,90,https://www.jiomart.com/images/product/150x150/490009158/gits-moong-dal-vada-mix-200-g-0-20210622.jpg,Ready to cook and eat,Snacks and branded foods
Tata Q Spicy Tomato Pasta with Veggies 290 g,92.07,99,https://www.jiomart.com/images/product/150x150/590123099/tata-q-spicy-tomato-pasta-with-veggies-290-g-0-20201230.jpg,Ready to cook and eat,Snacks and branded foods
Gits Dahi Vada Mix 200 g,80,90,https://www.jiomart.com/images/product/150x150/490005303/gits-dahi-vada-mix-200-g-0-20210622.jpg,Ready to cook and eat,Snacks and branded foods
Mother's Recipe Instant Upma Mix 80 g,18.6,20,https://www.jiomart.com/images/product/150x150/491348848/mother-s-recipe-instant-upma-mix-80-g-0-20210416.jpg,Ready to cook and eat,Snacks and branded foods
Veeba Chef Restaurant Style Makhani Gravy 250 g,138.57,149,https://www.jiomart.com/images/product/150x150/590087312/veeba-chef-restaurant-style-makhani-gravy-250-g-0-20201201.jpg,Ready to cook and eat,Snacks and branded foods
Veeba Chef Restaurant Style Kung Pao Gravy 250 g,138.57,149,https://www.jiomart.com/images/product/150x150/590087311/veeba-chef-restaurant-style-kung-pao-gravy-250-g-0-20201201.jpg,Ready to cook and eat,Snacks and branded foods
Gits Dosai Mix 500 g,108,120,https://www.jiomart.com/images/product/150x150/490001899/gits-dosai-mix-500-g-0-20210129.jpg,Ready to cook and eat,Snacks and branded foods
Gits Rice Idli Mix 500 g,105,120,https://www.jiomart.com/images/product/150x150/490001902/gits-rice-idli-mix-500-g-0-20210622.jpg,Ready to cook and eat,Snacks and branded foods
MTR Rice Idli Ready Mix 200 g,69.75,75,https://www.jiomart.com/images/product/150x150/490081393/mtr-rice-idli-ready-mix-200-g-0-20210402.jpg,Ready to cook and eat,Snacks and branded foods
Gits Instant Rava Dosai Mix 500 g,105,120,https://www.jiomart.com/images/product/150x150/490290939/gits-instant-rava-dosai-mix-500-g-0-20210622.jpg,Ready to cook and eat,Snacks and branded foods
Gits Ready To Eat Palak Paneer 285 g,120,135,https://www.jiomart.com/images/product/150x150/490290945/gits-ready-to-eat-palak-paneer-285-g-0-20210622.jpg,Ready to cook and eat,Snacks and branded foods
Kohinoor Xpress Eats Dal Tadka 300 g,88.35,95,https://www.jiomart.com/images/product/150x150/590052552/kohinoor-xpress-eats-dal-tadka-300-g-0-20210325.jpg,Ready to cook and eat,Snacks and branded foods
Veeba Chef Restaurant Style Kadhai Gravy 250 g,138.57,149,https://www.jiomart.com/images/product/150x150/590087310/veeba-chef-restaurant-style-kadhai-gravy-250-g-0-20201201.jpg,Ready to cook and eat,Snacks and branded foods
Tata Sampann Multi Dal Chilla Mix 180 g,65.1,70,https://www.jiomart.com/images/product/150x150/491458231/tata-sampann-multi-dal-chilla-mix-180-g-0-20201130.jpg,Ready to cook and eat,Snacks and branded foods
Gits Shahi Gulab Jamun Mix 150 g,99,110,https://www.jiomart.com/images/product/150x150/590103554/gits-shahi-gulab-jamun-mix-150-g-0-20210201.jpg,Ready to cook and eat,Snacks and branded foods
MTR Instant Sambhar Mix 180 g,79.05,85,https://www.jiomart.com/images/product/150x150/490008982/mtr-instant-sambhar-mix-180-g-0-20210115.jpg,Ready to cook and eat,Snacks and branded foods
RiteBite Max Protein Choco Almond Workout Bar Sugar Free 50 g,55.25,65,https://www.jiomart.com/images/product/150x150/590320924/ritebite-max-protein-choco-almond-workout-bar-sugar-free-50-g-0-20210528.jpg,Ready to cook and eat,Snacks and branded foods
Gits Basmati Rice Kheer Mix 100 g,54,60,https://www.jiomart.com/images/product/150x150/490001905/gits-basmati-rice-kheer-mix-100-g-0-20210623.jpg,Ready to cook and eat,Snacks and branded foods
Del Monte California Premium Pitted Prunes 340 g,367.35,395,https://www.jiomart.com/images/product/150x150/490160356/del-monte-california-premium-pitted-prunes-340-g-0-20200917.jpg,Ready to cook and eat,Snacks and branded foods
Gits Ready to Eat Paneer Makhani 285 g,120,135,https://www.jiomart.com/images/product/150x150/590108577/gits-ready-to-eat-paneer-makhani-285-g-0-20210622.jpg,Ready to cook and eat,Snacks and branded foods
Shreenathji Sago Kurdai Fryums 200 g (Buy 1 Get 1 Free),111.6,120,https://www.jiomart.com/images/product/150x150/590052587/shreenathji-sago-kurdai-fryums-200-g-buy-1-get-1-free-0-20210209.jpg,Ready to cook and eat,Snacks and branded foods
MTR Instant Multigrain Dosa Mix 500 g,144.15,155,https://www.jiomart.com/images/product/150x150/490985542/mtr-instant-multigrain-dosa-mix-500-g-0-20200902.jpg,Ready to cook and eat,Snacks and branded foods
Mom Ready To Eat Chinese Fried Rice 87 g,60.45,65,https://www.jiomart.com/images/product/150x150/491432656/mom-ready-to-eat-chinese-fried-rice-87-g-0-20210727.jpg,Ready to cook and eat,Snacks and branded foods
Del Monte Pitted Green Olives 450 g,213.9,230,https://www.jiomart.com/images/product/150x150/490563328/del-monte-pitted-green-olives-450-g-0-20201017.jpg,Ready to cook and eat,Snacks and branded foods
MTR Ready To Eat Jeera Rice 250 g,92.07,99,https://www.jiomart.com/images/product/150x150/490009124/mtr-ready-to-eat-jeera-rice-250-g-0-20200718.jpg,Ready to cook and eat,Snacks and branded foods
Kohinoor Xpress Eats Zaffrani Rice 250 g,79.05,85,https://www.jiomart.com/images/product/150x150/590052555/kohinoor-xpress-eats-zaffrani-rice-250-g-0-20210421.jpg,Ready to cook and eat,Snacks and branded foods
Gits Instant Uttappam Breakfast Mix 200 g,60.45,65,https://www.jiomart.com/images/product/150x150/590106999/gits-instant-uttappam-breakfast-mix-200-g-0-20210622.jpg,Ready to cook and eat,Snacks and branded foods
Kitchens Of India Ready To Eat Paneer Darbari 285 g,136,170,https://www.jiomart.com/images/product/150x150/490005709/kitchens-of-india-ready-to-eat-paneer-darbari-285-g-0-20201126.jpg,Ready to cook and eat,Snacks and branded foods
Bhagirathi Ghawne Atta 500 g,37.2,40,https://www.jiomart.com/images/product/150x150/491389993/bhagirathi-ghawne-atta-500-g-0-20210726.jpg,Ready to cook and eat,Snacks and branded foods
Desi Kitchen Instant Rava Idli Mix 500 g,99,110,https://www.jiomart.com/images/product/150x150/590106552/desi-kitchen-instant-rava-idli-mix-500-g-0-20210426.jpg,Ready to cook and eat,Snacks and branded foods
Kohinoor Xpress Eats Organic Brown Jeera Rice 250 g,88.35,95,https://www.jiomart.com/images/product/150x150/590052556/kohinoor-xpress-eats-organic-brown-jeera-rice-250-g-0-20210421.jpg,Ready to cook and eat,Snacks and branded foods
Mother's Recipe Instant Poha Mix 70 g,46.5,50,https://www.jiomart.com/images/product/150x150/590052534/mother-s-recipe-instant-poha-mix-70-g-0-20210115.jpg,Ready to cook and eat,Snacks and branded foods
MTR Ready To Eat Alu Muttar 300 g,102.3,110,https://www.jiomart.com/images/product/150x150/490009189/mtr-ready-to-eat-alu-muttar-300-g-0-20210129.jpg,Ready to cook and eat,Snacks and branded foods
Shreenathji Potato Chips 200 g,111.6,120,https://www.jiomart.com/images/product/150x150/590110300/shreenathji-potato-chips-200-g-0-20210203.jpg,Ready to cook and eat,Snacks and branded foods
Kwality Gulab Jamun Mix 175 g,111.6,120,https://www.jiomart.com/images/product/150x150/590103540/kwality-gulab-jamun-mix-175-g-0-20201211.jpg,Ready to cook and eat,Snacks and branded foods
Gits Rava Idli Mix 500 g,110,120,https://www.jiomart.com/images/product/150x150/490005302/gits-rava-idli-mix-500-g-0-20210622.jpg,Ready to cook and eat,Snacks and branded foods
Sil Sweet Corn Cream Instant Soup 460 g,102.3,110,https://www.jiomart.com/images/product/150x150/490007564/sil-sweet-corn-cream-instant-soup-460-g-0-20200806.jpg,Ready to cook and eat,Snacks and branded foods
Kohinoor Xpress Eats Rajma Masala 300 g,88.35,95,https://www.jiomart.com/images/product/150x150/590052553/kohinoor-xpress-eats-rajma-masala-300-g-0-20201022.jpg,Ready to cook and eat,Snacks and branded foods
Shreenathji Plain Potato Papad 200 g (Buy 1 Get 1),111.6,120,https://www.jiomart.com/images/product/150x150/590052583/shreenathji-plain-potato-papad-200-g-buy-1-get-1-0-20210226.jpg,Ready to cook and eat,Snacks and branded foods
Gits Ready To Eat Punjabi Kadhi 300 g,102.3,110,https://www.jiomart.com/images/product/150x150/590103556/gits-ready-to-eat-punjabi-kadhi-300-g-0-20210218.jpg,Ready to cook and eat,Snacks and branded foods
Tata Q Hot & Spicy Schezwan Noodles with Veggies 290 g,92.07,99,https://www.jiomart.com/images/product/150x150/590123098/tata-q-hot-spicy-schezwan-noodles-with-veggies-290-g-0-20201230.jpg,Ready to cook and eat,Snacks and branded foods
Gits Ready To Eat Veg Pulao 265 g,100,110,https://www.jiomart.com/images/product/150x150/590108576/gits-ready-to-eat-veg-pulao-265-g-0-20210622.jpg,Ready to cook and eat,Snacks and branded foods
Mom Ready To Eat Kadhi Chawal 75 g,37.2,40,https://www.jiomart.com/images/product/150x150/491432658/mom-ready-to-eat-kadhi-chawal-75-g-0-20210331.jpg,Ready to cook and eat,Snacks and branded foods
MOM Ready To Eat Veg Biryani 73 g (Cup),55.8,60,https://www.jiomart.com/images/product/150x150/491432651/mom-ready-to-eat-veg-biryani-73-g-cup-0-20210727.jpg,Ready to cook and eat,Snacks and branded foods
Keya Sweet Corn Vegetable Instant Soup 48 g,55.8,60,https://www.jiomart.com/images/product/150x150/590052525/keya-sweet-corn-vegetable-instant-soup-48-g-0-20201022.jpg,Ready to cook and eat,Snacks and branded foods
RiteBite Max Protein Choco Slim Meal Replacement Bar (Zero Added Sugar) 67 g (Pack of 6),603,670,https://www.jiomart.com/images/product/150x150/590321568/ritebite-max-protein-choco-slim-meal-replacement-bar-zero-added-sugar-67-g-pack-of-6-0-20210531.jpg,Ready to cook and eat,Snacks and branded foods
Del Monte Sliced Green Olives 450 g,209.25,225,https://www.jiomart.com/images/product/150x150/490563330/del-monte-sliced-green-olives-450-g-0-20210129.jpg,Ready to cook and eat,Snacks and branded foods
Del Monte Whole Stuffed Green Olives With Pimento Paste 450 g,213.9,230,https://www.jiomart.com/images/product/150x150/590127061/del-monte-whole-stuffed-green-olives-with-pimento-paste-450-g-0-20210127.jpg,Ready to cook and eat,Snacks and branded foods
RiteBite Max Protein Ultimate Choco Berry Bar 100 g,144.5,170,https://www.jiomart.com/images/product/150x150/590322044/ritebite-max-protein-ultimate-choco-berry-bar-100-g-0-20210720.jpg,Ready to cook and eat,Snacks and branded foods
Kwality Corn Flour 100 g,233.43,251,https://www.jiomart.com/images/product/150x150/590109935/kwality-corn-flour-100-g-0-20210129.jpg,Ready to cook and eat,Snacks and branded foods
Kohinoor Xpress Eats Chole Masala 300 g,88.35,95,https://www.jiomart.com/images/product/150x150/590052554/kohinoor-xpress-eats-chole-masala-300-g-0-20201022.jpg,Ready to cook and eat,Snacks and branded foods
Del Monte Pineapple Slices 439 g,120.9,130,https://www.jiomart.com/images/product/150x150/490818688/del-monte-pineapple-slices-439-g-0-20200806.jpg,Ready to cook and eat,Snacks and branded foods
Tata Sampann Fibre Rich Moong Dal Vada Mix 180 g,65.1,70,https://www.jiomart.com/images/product/150x150/590110290/tata-sampann-fibre-rich-moong-dal-vada-mix-180-g-0-20201215.jpg,Ready to cook and eat,Snacks and branded foods
MTR Ready To Eat Navratan Kurma 300 g,125.55,135,https://www.jiomart.com/images/product/150x150/590106996/mtr-ready-to-eat-navratan-kurma-300-g-0-20201214.jpg,Ready to cook and eat,Snacks and branded foods
Shareat JalBalls Garlic Ready to Fry Pani Puri Kit (30 pcs) 110 g,80,160,https://www.jiomart.com/images/product/150x150/590323560/shareat-jalballs-garlic-ready-to-fry-pani-puri-kit-30-pcs-110-g-0-20210607.jpg,Ready to cook and eat,Snacks and branded foods
Shareat JalBalls Ready to Fry Pani Puri Kit (30 pcs) 110 g,80,160,https://www.jiomart.com/images/product/150x150/590322046/shareat-jalballs-ready-to-fry-pani-puri-kit-30-pcs-110-g-0-20210601.jpg,Ready to cook and eat,Snacks and branded foods
Shareat FryEat Potato Pellets 1 Kg,150,300,https://www.jiomart.com/images/product/150x150/590323561/shareat-fryeat-potato-pellets-1-kg-0-20210607.jpg,Ready to cook and eat,Snacks and branded foods
Shareat FryEat Potato Pellets 100 g,25,50,https://www.jiomart.com/images/product/150x150/590323559/shareat-fryeat-potato-pellets-100-g-0-20210607.jpg,Ready to cook and eat,Snacks and branded foods
Shareat Foochka Ready to Fry Pani Puri 200 g,49.5,99,https://www.jiomart.com/images/product/150x150/590323562/shareat-foochka-ready-to-fry-pani-puri-200-g-0-20210607.jpg,Ready to cook and eat,Snacks and branded foods
Jindal Cocoa Classic Chocolate Syrup 650 g,204.6,220,https://www.jiomart.com/images/product/150x150/590360212/jindal-cocoa-classic-chocolate-syrup-650-g-0-20210713.jpg,Ready to cook and eat,Snacks and branded foods
Blue Bird Orange Jelly Sugar Free 10 g,41.85,45,https://www.jiomart.com/images/product/150x150/590087326/blue-bird-orange-jelly-sugar-free-10-g-0-20201106.jpg,Ready to cook and eat,Snacks and branded foods
Blue Bird Chocolate Instant China Grass 100 g,46.5,50,https://www.jiomart.com/images/product/150x150/590052562/blue-bird-chocolate-instant-china-grass-100-g-0-20201022.jpg,Ready to cook and eat,Snacks and branded foods
Hersheys Cocoa Powder 70 g (Pet),85.5,95,https://www.jiomart.com/images/product/150x150/491552051/hersheys-cocoa-powder-70-g-pet-0-20210331.jpg,Ready to cook and eat,Snacks and branded foods
MTR Instant Gulab Jamun Mix 175 g (50% Off on 1 unit),65,130,https://www.jiomart.com/images/product/150x150/491418354/mtr-instant-gulab-jamun-mix-175-g-buy-1-get-1-0-20210223.jpg,Ready to cook and eat,Snacks and branded foods
MTR 3 Minute Breakfast Instant Vegetable Upma Mix 60 g,16.67,25,https://www.jiomart.com/images/product/150x150/491335027/mtr-3-minute-breakfast-instant-vegetable-upma-mix-60-g-0-20201125.jpg,Ready to cook and eat,Snacks and branded foods
Betty Crocker Original Complete Pancake Mix 250 g,97.65,105,https://www.jiomart.com/images/product/150x150/491282524/betty-crocker-original-complete-pancake-mix-250-g-0-20200916.jpg,Ready to cook and eat,Snacks and branded foods
McCain Smiles 415 g,114,120,https://www.jiomart.com/images/product/150x150/490068842/mccain-smiles-415-g-0-20210224.jpg,Frozen veggies and snacks,Snacks and branded foods
Sumeru Wassup Veg Samosa 250 g,142.5,150,https://www.jiomart.com/images/product/150x150/590123071/sumeru-wassup-veg-samosa-250-g-0-20210303.jpg,Frozen veggies and snacks,Snacks and branded foods
McCain Mini Samosa With Cheese Pizza Style Filling 240 g,118.75,125,https://www.jiomart.com/images/product/150x150/590122315/mccain-mini-samosa-with-cheese-pizza-style-filling-240-g-0-20210216.jpg,Frozen veggies and snacks,Snacks and branded foods
McCain Chilli Garlic Potato Bites 420 g,103.5,115,https://www.jiomart.com/images/product/150x150/490068843/mccain-chilli-garlic-potato-bites-420-g-0-20210205.jpg,Frozen veggies and snacks,Snacks and branded foods
McCain Aloo Tikki 400 g,90.25,95,https://www.jiomart.com/images/product/150x150/490439382/mccain-aloo-tikki-400-g-0-20210205.jpg,Frozen veggies and snacks,Snacks and branded foods
McCain Potato Cheese Shotz 400 g,190,200,https://www.jiomart.com/images/product/150x150/590125293/mccain-potato-cheese-shotz-400-g-0-20210205.jpg,Frozen veggies and snacks,Snacks and branded foods
McCain French Fries Value Pack 750 g,166.25,175,https://www.jiomart.com/images/product/150x150/490188677/mccain-french-fries-value-pack-750-g-0-20210301.jpg,Frozen veggies and snacks,Snacks and branded foods
McCain Chilli Cheesy Nuggets 250 g,117,130,https://www.jiomart.com/images/product/150x150/590122318/mccain-chilli-cheesy-nuggets-250-g-0-20210113.jpg,Frozen veggies and snacks,Snacks and branded foods
Snac tac Frozen French Fries 425 g,59.5,119,https://www.jiomart.com/images/product/150x150/590324189/snac-tac-frozen-french-fries-425-g-0-20210715.jpg,Frozen veggies and snacks,Snacks and branded foods
McCain Veggie Burger Patty 360 g,109.25,115,https://www.jiomart.com/images/product/150x150/490347238/mccain-veggie-burger-patty-360-g-0-20210120.jpg,Frozen veggies and snacks,Snacks and branded foods
ITC Master Chef Lebanese Falafel Kebab 230 g,123.5,130,https://www.jiomart.com/images/product/150x150/590113797/itc-master-chef-lebanese-falafel-kebab-230-g-0-20201204.jpg,Frozen veggies and snacks,Snacks and branded foods
ITC Master Chef Classic Aloo Tikki 320 g,56.95,85,https://www.jiomart.com/images/product/150x150/590113796/itc-master-chef-classic-aloo-tikki-320-g-0-20201204.jpg,Frozen veggies and snacks,Snacks and branded foods
McCain Crazy Fries With Masala Mix (Hot 'N' Tangy) 400 g,114,120,https://www.jiomart.com/images/product/150x150/590122317/mccain-crazy-fries-with-masala-mix-hot-n-tangy-400-g-0-20210113.jpg,Frozen veggies and snacks,Snacks and branded foods
Amul 4 Cheese Thin Crust Pizza 170 g,99,110,https://www.jiomart.com/images/product/150x150/590049141/amul-4-cheese-thin-crust-pizza-170-g-0-20210412.jpg,Frozen veggies and snacks,Snacks and branded foods
